105.24,-3322.3
105.35,-3383.2
105.46,-3401.3
105.57,-3399.1
105.74,-3382
105.91,-3357.7
105.97,-3347.6
106,-3294.6
106.01,-3084.9
106.02,-2884.2
106.03,-2693.2
106.04,-2511.4
106.1,-1396.7
106.16,-622.39
106.22,-90.455
106.23,-6.1203e-09
106.23,-6.2292e-11
106.23,8.3347e-09
106.24,91.229
106.25,177.39
106.26,258.66
106.29,478.54
106.32,663.43
106.35,817.81
106.38,946.25
106.53,1303.6
106.67,1432.9
106.82,1482.8
106.96,1498.9
107.01,1604.8
107.06,2044
107.09,2294.3
107.13,2493.4
107.16,2653.3
107.2,2783
107.23,2888.4
107.33,3081.9
107.42,3184.8
107.52,3238.1
107.61,3263.1
107.71,3271.4
107.9,3260.6
108.04,3540.8
108.17,4451.6
108.21,4594.3
108.24,4683.9
108.27,4757.7
108.3,4819.6
108.33,4871.1
108.36,4913.5
108.51,5029.2
108.66,5065.8
108.8,5076.4
108.95,5078.3
109.1,5075.4
109.35,5067.3
109.6,5060.5
109.85,5057.8
110.02,5139.8
110.08,5387.4
110.13,5552.9
110.18,5676.7
110.23,5770.5
110.32,5890.3
110.41,5964.7
110.5,6009.5
110.59,6036.4
110.79,6069.6
110.98,6083.9
111,6035.5
111.03,5802.6
111.05,5595
111.07,5411.9
111.18,4731.2
111.29,4389.7
111.41,4231.2
111.52,4162
111.64,4132.6
111.76,4125.7
111.88,4128.8
112,4109.5
112.02,3976.4
112.03,3852
112.04,3735.8
112.1,3236.3
112.16,2886.7
112.22,2646.9
112.29,2484.1
112.4,2320.8
112.51,2243.8
112.62,2207.4
112.73,2193
112.84,2191.7
112.95,2197.6
113,2142.3
113.02,1817.1
113.03,1522.5
113.05,1252
113.06,1003.1
113.1,363.92
113.13,5.3031e-11
113.13,-6.5748e-09
113.14,-67.553
113.15,-131.5
113.16,-191.95
113.19,-356.15
113.22,-495.15
113.25,-612.01
113.28,-709.93
113.41,-978.17
113.54,-1087.1
113.66,-1131.6
113.79,-1146.6
113.92,-1144.5
114.01,-1261.6
114.03,-1392.4
114.04,-1514.6
114.05,-1628.3
114.06,-1734
114.14,-2260.2
114.21,-2588.2
114.29,-2786.3
114.37,-2902.8
114.46,-2978.2
114.56,-3009.9
114.66,-3019.3
114.76,-3016.3
114.86,-3006.2
114.94,-2994.5
114.98,-2987.9
115,-3172.7
115,-3478.5
115.01,-3723.9
115.01,-3965.4
115.01,-4203.4
115.01,-4437.8
115.02,-4668.9
115.04,-6561.3
115.06,-8222.8
115.08,-9678.4
115.1,-10952
115.16,-13422
115.21,-15180
115.26,-16424
115.32,-17292
115.37,-17883
115.44,-18367
115.51,-18609
115.59,-18695
115.66,-18680
115.73,-18600
115.85,-18387
115.96,-18124
116,-18049
116.05,-18209
116.06,-18251
116.08,-18284
116.09,-18311
116.11,-18332
116.12,-18347
116.19,-18365
116.26,-18309
116.33,-18204
116.4,-18069
116.52,-17800
116.64,-17504
116.76,-17199
116.88,-16893
117.12,-16273
117.37,-15668
117.61,-15081
117.86,-14507
118.11,-13935
118.36,-13372
118.61,-12817
118.86,-12268
119.11,-11725
119.36,-11186
119.61,-10650
119.86,-10116
120.11,-9585.2
120.36,-9055.7
120.61,-8527.5
120.86,-8000.3
121.11,-7473.9
121.36,-6948.1
121.61,-6422.7
121.86,-5897.5
122.11,-5372.6
122.36,-4847.8
122.61,-4323.1
122.86,-3798.5
123.11,-3273.9
123.36,-2749.2
123.61,-2224.6
123.86,-1700
123.97,-1467.8
123.99,-1413.8
124,-1389.6
124.01,-1346.7
124.02,-1313.9
124.02,-1282.5
124.03,-1252.4
124.04,-1223.5
124.05,-1195.7
124.08,-1066.9
124.12,-960.75
